ENSG00000147443.11	DOK2
ENSG00000211753.3	TRBV28
ENSG00000278195.1	SSTR3
ENSG00000120913.22	PDLIM2
ENSG00000213080.3	AL354714.2
ENSG00000269054.1	AC012313.6
ENSG00000227981.2	AC012668.1
ENSG00000064886.12	CHI3L2
ENSG00000267395.4	DM1-AS
ENSG00000241697.4	TMEFF1
ENSG00000196611.4	MMP1
ENSG00000197483.9	ZNF628
ENSG00000145217.12	SLC26A1
ENSG00000167895.13	TMC8
ENSG00000245468.3	LINC02447
ENSG00000112096.15	SOD2
ENSG00000100351.15	GRAP2
ENSG00000126264.8	HCST
ENSG00000233527.7	ZNF529-AS1
ENSG00000135486.16	HNRNPA1
ENSG00000263412.1	NFE2L1-DT
ENSG00000127507.16	ADGRE2
ENSG00000114739.12	ACVR2B
ENSG00000007312.11	CD79B
ENSG00000114446.4	IFT57
ENSG00000196268.10	ZNF493
ENSG00000198768.9	APCDD1L
ENSG00000196169.13	KIF19
ENSG00000198483.11	ANKRD35
ENSG00000166501.11	PRKCB
ENSG00000165178.9	NCF1C
ENSG00000211836.1	TRAJ54
ENSG00000267369.1	TAF5LP1
ENSG00000272953.1	AC092171.4
ENSG00000253716.4	MINCR
ENSG00000131055.4	COX4I2
ENSG00000002933.6	TMEM176A
ENSG00000235919.4	ASH1L-AS1
ENSG00000126500.3	FLRT1
ENSG00000166073.7	GPR176
ENSG00000162437.13	RAVER2
ENSG00000017427.14	IGF1
ENSG00000140067.6	FAM181A
ENSG00000171045.13	TSNARE1
ENSG00000116016.12	EPAS1
ENSG00000272758.4	AC083798.2
ENSG00000076924.10	XAB2
ENSG00000200789.1	RNU1-65P
ENSG00000224790.1	AP000704.1
ENSG00000202411.1	RNA5SP259
ENSG00000139220.15	PPFIA2
ENSG00000259398.1	AC090970.1
ENSG00000165730.13	STOX1
ENSG00000176428.5	VPS37D
ENSG00000231160.8	KLF3-AS1
ENSG00000108839.10	ALOX12
ENSG00000211771.1	TRBJ2-7
ENSG00000227507.2	LTB
ENSG00000172977.11	KAT5
ENSG00000261251.1	Z97055.2
ENSG00000145916.17	RMND5B
ENSG00000276953.1	TRBV12-4
ENSG00000273669.1	AC015819.1
ENSG00000187624.8	C17orf97
ENSG00000198453.11	ZNF568
ENSG00000163645.13	ERICH6
ENSG00000169403.10	PTAFR
ENSG00000198169.7	ZNF251
ENSG00000152382.5	TADA1
ENSG00000226174.5	TEX22
ENSG00000142512.13	SIGLEC10
ENSG00000148680.14	HTR7
ENSG00000249790.2	AC092490.1
ENSG00000197142.9	ACSL5
ENSG00000137745.10	MMP13
ENSG00000211747.3	TRBV20-1
ENSG00000132000.10	PODNL1
ENSG00000247903.1	AC024896.1
ENSG00000122420.8	PTGFR
ENSG00000110693.14	SOX6
ENSG00000024422.10	EHD2
ENSG00000103472.8	RRN3P2
ENSG00000087494.14	PTHLH
ENSG00000137106.16	GRHPR
ENSG00000125538.10	IL1B
ENSG00000171148.12	TADA3
ENSG00000233493.3	TMEM238
ENSG00000185414.18	MRPL30
ENSG00000258352.1	IFITM3P6
ENSG00000090376.7	IRAK3
ENSG00000119888.9	EPCAM
ENSG00000127337.5	YEATS4
ENSG00000132704.14	FCRL2
ENSG00000103510.18	KAT8
ENSG00000178776.4	C5orf46
ENSG00000169855.18	ROBO1
ENSG00000275213.1	Metazoa_SRP
ENSG00000230918.1	DPP4-DT
ENSG00000124491.14	F13A1
ENSG00000115594.10	IL1R1
ENSG00000163600.11	ICOS
ENSG00000174944.7	P2RY14
ENSG00000154133.13	ROBO4
ENSG00000035141.6	FAM136A
ENSG00000138629.14	UBL7
ENSG00000103067.10	ESRP2
ENSG00000132478.8	UNK
ENSG00000261097.1	LINC00563
ENSG00000162458.11	FBLIM1
ENSG00000087301.7	TXNDC16
ENSG00000165209.17	STRBP
ENSG00000241352.3	AC007688.2
ENSG00000223509.7	AC135983.2
ENSG00000196700.6	ZNF512B
ENSG00000035928.13	RFC1
ENSG00000182566.11	CLEC4G
ENSG00000188257.9	PLA2G2A
ENSG00000273265.1	CNNM3-DT
ENSG00000271415.1	RPL23AP90
ENSG00000114120.10	SLC25A36
ENSG00000250772.4	LINC01365
ENSG00000262621.3	AC025283.2
ENSG00000245571.5	FAM111A-DT
ENSG00000277030.1	MIR8071-2
ENSG00000263453.1	AL162291.1
ENSG00000138942.14	RNF185
ENSG00000203995.8	ZYG11A
ENSG00000146285.12	SCML4
ENSG00000072210.17	ALDH3A2
ENSG00000228651.1	AC074327.1
ENSG00000188822.7	CNR2
ENSG00000134013.14	LOXL2
ENSG00000151353.13	TMEM18
ENSG00000152582.11	SPEF2
ENSG00000204482.9	LST1
ENSG00000196388.7	INCA1
ENSG00000151748.13	SAV1
ENSG00000186765.10	FSCN2
ENSG00000202337.1	RNU6-8
ENSG00000259448.2	LINC02352
ENSG00000259385.1	AC066612.2
ENSG00000258489.3	AC027013.1
ENSG00000171631.13	P2RY6
ENSG00000087085.12	ACHE
ENSG00000161010.13	MRNIP
ENSG00000138231.11	DBR1
ENSG00000202343.1	AL078581.1
ENSG00000142552.6	RCN3
ENSG00000153071.13	DAB2
ENSG00000204592.8	HLA-E
ENSG00000176834.12	VSIG10
ENSG00000135473.13	PAN2
ENSG00000001461.15	NIPAL3
ENSG00000278017.1	AC064801.1
ENSG00000027869.10	SH2D2A
ENSG00000131480.7	AOC2
ENSG00000122861.14	PLAU
ENSG00000155962.11	CLIC2
ENSG00000205562.2	AL049775.1
ENSG00000230454.1	U73166.1
ENSG00000249348.1	UGDH-AS1
ENSG00000112357.11	PEX7
ENSG00000271503.4	CCL5
ENSG00000246273.5	SBF2-AS1
ENSG00000272717.1	AC112236.2
ENSG00000228412.5	LNC-LBCS
ENSG00000106952.6	TNFSF8
ENSG00000136280.14	CCM2
ENSG00000158481.11	CD1C
ENSG00000239636.1	TFAP2E-AS1
ENSG00000138755.5	CXCL9
ENSG00000167207.10	NOD2
ENSG00000175426.9	PCSK1
ENSG00000175841.8	FAM172BP
ENSG00000106565.16	TMEM176B
ENSG00000234511.7	C5orf58
ENSG00000230474.1	ATP6V1G1P7
ENSG00000241879.1	KLF3P2
ENSG00000271858.4	Z84492.1
ENSG00000170502.11	NUDT9
ENSG00000166278.13	C2
ENSG00000110717.9	NDUFS8
ENSG00000148362.9	PAXX
ENSG00000174325.4	DIRC1
ENSG00000278383.1	AL031673.1
ENSG00000126016.12	AMOT
ENSG00000122203.13	KIAA1191
ENSG00000243355.1	AC012123.2
ENSG00000264976.1	AC009478.2
ENSG00000185630.17	PBX1
ENSG00000092531.8	SNAP23
ENSG00000186897.4	C1QL4
ENSG00000253163.1	AC109479.1
ENSG00000111653.18	ING4
ENSG00000224066.1	AL049795.1
ENSG00000278600.1	AC015871.3
ENSG00000272902.2	TBC1D8-AS1
ENSG00000211663.2	IGLV3-19
ENSG00000162735.17	PEX19
ENSG00000254084.1	AP001208.1
ENSG00000215386.9	MIR99AHG
ENSG00000235043.3	TECRP1
ENSG00000264241.1	AL138721.1
ENSG00000116741.7	RGS2
ENSG00000134853.10	PDGFRA
ENSG00000179144.4	GIMAP7
ENSG00000185361.7	TNFAIP8L1
ENSG00000226009.1	KCNIP2-AS1
ENSG00000186074.17	CD300LF
ENSG00000141642.7	ELAC1
ENSG00000099326.7	MZF1
ENSG00000135605.11	TEC
ENSG00000272053.1	RP11-367G6.3
ENSG00000202058.1	RN7SKP80
ENSG00000121552.3	CSTA
ENSG00000124019.9	FAM124B
ENSG00000135503.11	ACVR1B
ENSG00000226329.2	AC005682.1
ENSG00000105851.9	PIK3CG
ENSG00000100345.19	MYH9
ENSG00000135838.12	NPL
ENSG00000117594.8	HSD11B1
ENSG00000106511.5	MEOX2
ENSG00000226913.1	BSN-DT
ENSG00000244184.1	AC091153.3
ENSG00000022976.14	ZNF839
ENSG00000181830.8	SLC35C1
ENSG00000133250.12	ZNF414
ENSG00000184304.13	PRKD1
ENSG00000225079.2	FTH1P22
ENSG00000161860.7	SYCE2
ENSG00000254703.2	SENCR
ENSG00000198108.3	CHSY3
ENSG00000183570.15	PCBP3
ENSG00000154309.8	DISP1
ENSG00000143457.9	GOLPH3L
ENSG00000244657.1	AC008267.6
ENSG00000112303.12	VNN2
ENSG00000242474.1	AC093627.5
ENSG00000131746.11	TNS4
ENSG00000124091.8	GCNT7
ENSG00000269986.1	AC040174.2
ENSG00000170085.16	SIMC1
ENSG00000230869.1	AGAP10P
ENSG00000109743.9	BST1
ENSG00000110900.13	TSPAN11
ENSG00000237301.1	AL121992.1
ENSG00000122025.13	FLT3
ENSG00000166405.13	RIC3
ENSG00000253520.1	AC136628.3
ENSG00000162894.10	FCMR
ENSG00000275532.1	AC006449.2
ENSG00000196642.14	RABL6
ENSG00000160654.8	CD3G
ENSG00000186523.13	FAM86B1
ENSG00000273820.1	USP27X
ENSG00000257794.1	RP11-125N22.4
ENSG00000091986.14	CCDC80
ENSG00000103343.11	ZNF174
ENSG00000140043.10	PTGR2
ENSG00000144843.10	ADPRH
ENSG00000238228.1	OR7E7P
ENSG00000104973.13	MED25
ENSG00000233643.2	LINC02625
ENSG00000156284.5	CLDN8
ENSG00000148841.14	ITPRIP
ENSG00000251417.2	AC145285.2
ENSG00000211767.1	TRBJ2-3
ENSG00000165168.7	CYBB
ENSG00000259004.1	LINC02285
ENSG00000171189.15	GRIK1
ENSG00000127663.13	KDM4B
ENSG00000166527.6	CLEC4D
ENSG00000259431.4	THTPA
ENSG00000135423.11	GLS2
ENSG00000280374.1	AC019080.5
ENSG00000252481.1	SCARNA13
ENSG00000162383.10	SLC1A7
ENSG00000169122.10	FAM110B
ENSG00000108622.9	ICAM2
ENSG00000240535.7	AC034238.1
ENSG00000188042.7	ARL4C
ENSG00000181029.8	TRAPPC5
ENSG00000235505.6	CASP4LP
ENSG00000173369.14	C1QB
ENSG00000223865.9	HLA-DPB1
ENSG00000127083.7	OMD
ENSG00000133884.8	DPF2
ENSG00000119640.7	ACYP1
ENSG00000077420.14	APBB1IP
ENSG00000230415.1	LINC01786
ENSG00000076242.13	MLH1
ENSG00000124772.10	CPNE5
ENSG00000186583.10	SPATC1
ENSG00000054179.10	ENTPD2
ENSG00000021355.11	SERPINB1
ENSG00000172322.12	CLEC12A
ENSG00000173578.7	XCR1
ENSG00000204291.9	COL15A1
ENSG00000172465.12	TCEAL1
ENSG00000179409.9	GEMIN4
ENSG00000178761.13	FAM219B
ENSG00000005243.8	COPZ2
ENSG00000211893.3	IGHG2
ENSG00000222894.1	AL662800.1
ENSG00000131471.5	AOC3
ENSG00000108349.13	CASC3
ENSG00000130713.14	EXOSC2
ENSG00000225611.1	LINC02158
ENSG00000235304.1	LINC01281
ENSG00000132434.8	LANCL2
ENSG00000148337.18	CIZ1
ENSG00000229536.1	LINC02572
ENSG00000228495.1	LINC01013
ENSG00000225698.3	IGHV3-72
ENSG00000172061.8	LRRC15
ENSG00000130517.12	PGPEP1
ENSG00000171084.14	FAM86JP
ENSG00000104972.13	LILRB1
ENSG00000279588.1	AC087762.2
ENSG00000273702.1	AC091271.1
ENSG00000109861.14	CTSC
ENSG00000183723.11	CMTM4
ENSG00000167914.9	GSDMA
ENSG00000168806.7	LCMT2
ENSG00000225264.3	ZNRF2P2
ENSG00000232838.3	PET117
ENSG00000174353.16	STAG3L3
ENSG00000260686.1	AC008669.1
ENSG00000072694.17	FCGR2B
ENSG00000101336.11	HCK
ENSG00000211655.3	IGLV1-36
ENSG00000011258.14	MBTD1
ENSG00000217648.1	AL136116.3
ENSG00000175489.9	LRRC25
ENSG00000150636.14	CCDC102B
ENSG00000132300.17	PTCD3
ENSG00000111666.9	CHPT1
ENSG00000079101.15	CLUL1
ENSG00000258116.1	PPIAP45
ENSG00000279622.1	AC025280.2
ENSG00000133134.10	BEX2
ENSG00000198156.9	NPIPB6
ENSG00000197629.5	MPEG1
ENSG00000255108.1	AP006621.1
ENSG00000166033.10	HTRA1
ENSG00000175449.12	RFESD
ENSG00000215271.7	HOMEZ
ENSG00000276791.1	AC092117.1
ENSG00000232869.2	TRBV29-1
ENSG00000136888.6	ATP6V1G1
ENSG00000273329.1	AC078846.1
ENSG00000128591.14	FLNC
ENSG00000164845.15	FAM86FP
ENSG00000176170.12	SPHK1
ENSG00000103599.18	IQCH
ENSG00000143575.13	HAX1
ENSG00000257219.4	LNCOG
ENSG00000161929.13	SCIMP
ENSG00000134201.9	GSTM5
ENSG00000277734.3	TRAC
ENSG00000275005.1	AL354950.1
ENSG00000233579.1	KRT8P15
ENSG00000275170.1	FRG2MP
ENSG00000171435.12	KSR2
ENSG00000173208.3	ABCD2
ENSG00000124225.14	PMEPA1
ENSG00000110911.13	SLC11A2
ENSG00000215859.7	PDZK1P1
ENSG00000163155.10	LYSMD1
ENSG00000223714.1	LINC02601
ENSG00000152766.5	ANKRD22
ENSG00000168936.9	TMEM129
ENSG00000247746.4	USP51
ENSG00000101353.13	MROH8
ENSG00000092850.10	TEKT2
ENSG00000248571.1	AC106882.1
ENSG00000162129.11	CLPB
ENSG00000260868.1	LINC01960
ENSG00000174792.9	ODAPH
ENSG00000239827.7	SUGT1P3
ENSG00000019549.7	SNAI2
ENSG00000149532.14	CPSF7
ENSG00000127951.5	FGL2
ENSG00000232807.2	AL137186.2
ENSG00000116785.12	CFHR3
ENSG00000179598.5	PLD6
ENSG00000273247.4	AC097376.3
ENSG00000174175.15	SELP
ENSG00000137218.9	FRS3
ENSG00000175899.13	A2M
ENSG00000258704.4	SRP54-AS1
ENSG00000180739.13	S1PR5
ENSG00000183918.13	SH2D1A
ENSG00000255312.1	OR4C7P
ENSG00000149633.10	KIAA1755
ENSG00000197816.12	CCDC180
ENSG00000273066.4	AL355987.4
ENSG00000163378.12	EOGT
ENSG00000142530.9	FAM71E1
ENSG00000177683.12	THAP5
ENSG00000269921.1	AC068620.1
ENSG00000268945.1	AC010422.2
ENSG00000231154.1	MORF4L2-AS1
ENSG00000170323.7	FABP4
ENSG00000189233.10	NUGGC
ENSG00000145779.7	TNFAIP8
ENSG00000237899.1	AL031289.1
ENSG00000204580.10	DDR1
ENSG00000172543.6	CTSW
ENSG00000115758.11	ODC1
ENSG00000171864.4	PRND
ENSG00000237254.2	TRBV30
ENSG00000251503.6	CENPS-CORT
ENSG00000105711.9	SCN1B
ENSG00000112759.15	SLC29A1
ENSG00000177464.4	GPR4
ENSG00000102524.10	TNFSF13B
ENSG00000138030.11	KHK
ENSG00000011243.16	AKAP8L
ENSG00000248927.1	AC114284.1
ENSG00000167680.14	SEMA6B
ENSG00000186918.12	ZNF395
ENSG00000116151.12	MORN1
ENSG00000128815.16	WDFY4
ENSG00000221821.3	C6orf226
ENSG00000183578.5	TNFAIP8L3
ENSG00000143507.16	DUSP10
ENSG00000215845.9	TSTD1
ENSG00000278263.2	AC135068.3
ENSG00000172215.5	CXCR6
ENSG00000172935.8	MRGPRF
ENSG00000168612.4	ZSWIM1
ENSG00000242793.1	AC135999.1
ENSG00000233403.1	AC121342.1
ENSG00000116774.10	OLFML3
ENSG00000100280.15	AP1B1
ENSG00000245317.2	AC008393.1
ENSG00000070476.13	ZXDC
ENSG00000227165.6	WDR11-AS1
ENSG00000246763.5	RGMB-AS1
ENSG00000233532.4	LINC00460
ENSG00000133624.12	ZNF767P
ENSG00000107560.9	RAB11FIP2
ENSG00000144061.11	NPHP1
ENSG00000144827.7	ABHD10
ENSG00000146678.8	IGFBP1
ENSG00000139405.14	RITA1
ENSG00000278473.1	IGHV3-41
ENSG00000158423.15	RIBC1
ENSG00000224261.2	RPSAP18
ENSG00000275813.1	AL355821.1
ENSG00000254838.5	GVINP1
ENSG00000160445.9	ZER1
ENSG00000161914.8	ZNF653
ENSG00000248671.6	ALG1L9P
ENSG00000184682.5	PRR33
ENSG00000167972.12	ABCA3
ENSG00000275111.3	ZNF2
ENSG00000112110.8	MRPL18
ENSG00000227496.1	AC099066.2
ENSG00000128928.7	IVD
ENSG00000102962.4	CCL22
ENSG00000138071.12	ACTR2
ENSG00000165215.6	CLDN3
ENSG00000211765.1	TRBJ2-2
ENSG00000115446.10	UNC50
ENSG00000230148.7	HOXB-AS1
ENSG00000233117.2	LINC00702
ENSG00000211797.2	TRAV17
ENSG00000178789.7	CD300LB
ENSG00000170631.13	ZNF16
ENSG00000248883.2	B4GALNT2P1
ENSG00000106554.10	CHCHD3
ENSG00000158815.9	FGF17
ENSG00000259768.5	AC004943.2
ENSG00000176753.5	C15orf56
ENSG00000261801.4	LOXL1-AS1
ENSG00000185291.9	IL3RA
ENSG00000140474.11	ULK3
ENSG00000177045.7	SIX5
ENSG00000139209.14	SLC38A4
ENSG00000238121.4	LINC00426
ENSG00000204257.13	HLA-DMA
ENSG00000164649.18	CDCA7L
ENSG00000267650.1	AC008742.1
ENSG00000184260.5	H2AC20
ENSG00000251085.1	LINC01969
ENSG00000273723.1	SUGT1-DT
ENSG00000267481.1	AC011477.1
ENSG00000174837.13	ADGRE1
ENSG00000151322.17	NPAS3
ENSG00000213203.2	GIMAP1
ENSG00000137171.13	KLC4
ENSG00000050730.14	TNIP3
ENSG00000225509.1	AIFM1P1
ENSG00000223845.1	VN1R40P
ENSG00000187474.4	FPR3
ENSG00000119711.11	ALDH6A1
ENSG00000229831.2	AC108039.2
ENSG00000139193.3	CD27
ENSG00000152467.8	ZSCAN1
ENSG00000278396.1	AL122023.1
ENSG00000072071.15	ADGRL1
ENSG00000155961.4	RAB39B
ENSG00000173914.10	RBM4B
ENSG00000269316.1	RAD54L2P1
ENSG00000123612.14	ACVR1C
ENSG00000100060.16	MFNG
ENSG00000086589.10	RBM22
ENSG00000137757.9	CASP5
ENSG00000204165.5	CXorf65
ENSG00000272686.1	WASL-DT
ENSG00000183891.5	TTC32
ENSG00000211669.2	IGLV3-10
ENSG00000119004.13	CYP20A1
ENSG00000265479.4	DTX2P1-UPK3BP1-PMS2P11
ENSG00000119392.13	GLE1
ENSG00000121807.5	CCR2
ENSG00000196150.12	ZNF250
ENSG00000167113.9	COQ4
ENSG00000092607.12	TBX15
ENSG00000214851.4	LINC00612
ENSG00000156738.16	MS4A1
ENSG00000120659.13	TNFSF11
ENSG00000143379.11	SETDB1
ENSG00000167077.11	MEI1
ENSG00000155849.14	ELMO1
ENSG00000241549.7	GUSBP2
ENSG00000165621.7	OXGR1
ENSG00000249115.7	HAUS5
ENSG00000248388.4	AC093801.1
ENSG00000278390.3	AL354696.2
ENSG00000260903.2	XKR7
ENSG00000272795.1	AC126283.1
ENSG00000006788.11	MYH13
ENSG00000279369.1	AC046185.3
ENSG00000163482.10	STK36
ENSG00000230185.4	C9orf147
ENSG00000170542.5	SERPINB9
ENSG00000049247.12	UTS2
ENSG00000067606.14	PRKCZ
ENSG00000263006.5	ROCK1P1
ENSG00000162040.6	HS3ST6
ENSG00000109321.9	AREG
ENSG00000189433.5	GJB4
ENSG00000250984.1	AC108082.1
ENSG00000244203.2	FOXP1-AS1
ENSG00000232679.1	LINC01705
ENSG00000230424.1	EMC1-AS1
ENSG00000183813.6	CCR4
ENSG00000004975.10	DVL2
ENSG00000243389.1	AC012442.2
ENSG00000164347.16	GFM2
ENSG00000186684.11	CYP27C1
ENSG00000273024.4	INTS4P2
ENSG00000160856.19	FCRL3
ENSG00000168118.10	RAB4A
ENSG00000204438.9	GPANK1
ENSG00000188092.13	GPR89B
ENSG00000248610.1	HSPA8P4
ENSG00000163221.8	S100A12
ENSG00000166987.13	MBD6
ENSG00000252695.1	MIR2276
ENSG00000176399.3	DMRTA1
ENSG00000119333.10	DYNC2I2
ENSG00000223891.4	OSER1-DT
ENSG00000260805.2	AC092803.1
ENSG00000071282.10	LMCD1
ENSG00000230863.2	AL137803.1
ENSG00000196167.8	COLCA1
ENSG00000236841.6	AC007750.1
ENSG00000139567.11	ACVRL1
ENSG00000170180.18	GYPA
ENSG00000224023.9	EDRF1-DT
ENSG00000251003.6	ZFPM2-AS1
ENSG00000256262.1	USP30-AS1
ENSG00000111110.10	PPM1H
ENSG00000237361.2	TUSC8
ENSG00000185133.12	INPP5J
ENSG00000280129.1	AL132780.5
ENSG00000197162.9	ZNF785
ENSG00000253512.1	AC008562.1
ENSG00000232640.1	AL354892.2
ENSG00000277089.3	AC243829.4
ENSG00000279884.1	AC010894.4
ENSG00000179899.8	PHC1P1
ENSG00000226925.1	IL1R1-AS1
ENSG00000246350.1	AL049543.1
ENSG00000198924.6	DCLRE1A
ENSG00000144029.10	MRPS5
ENSG00000211749.1	TRBV23-1
ENSG00000241127.6	YAE1
ENSG00000133106.13	EPSTI1
ENSG00000177374.11	HIC1
ENSG00000225302.2	RP11-539I5.1
ENSG00000170322.13	NFRKB
ENSG00000162836.10	ACP6
ENSG00000203993.4	ARRDC1-AS1
ENSG00000233225.3	SSBL3P1
ENSG00000126746.16	ZNF384
ENSG00000197757.7	HOXC6
ENSG00000186132.13	C2orf76
ENSG00000231123.1	SPATA20P1
ENSG00000186812.11	ZNF397
ENSG00000144134.17	RABL2A
ENSG00000263766.4	AC025682.1
ENSG00000081320.9	STK17B
ENSG00000186976.13	EFCAB6
ENSG00000066583.10	ISOC1
ENSG00000205220.10	PSMB10
ENSG00000234184.4	LINC01781
ENSG00000248996.1	AC145098.1
ENSG00000204371.10	EHMT2
ENSG00000135766.8	EGLN1
ENSG00000221890.2	NPTXR
ENSG00000259138.1	AL049780.2
ENSG00000142227.9	EMP3
ENSG00000162729.12	IGSF8
ENSG00000113391.15	FAM172A
ENSG00000027075.12	PRKCH
ENSG00000137767.12	SQOR
ENSG00000130299.15	GTPBP3
ENSG00000124731.11	TREM1
ENSG00000261798.1	AL033527.2
ENSG00000177469.12	CAVIN1
ENSG00000258583.4	LINC01500
ENSG00000137193.12	PIM1
ENSG00000083838.14	ZNF446
ENSG00000175061.16	SNHG29
ENSG00000253214.1	AC079209.1
ENSG00000101868.9	POLA1
ENSG00000270422.1	AL133247.2
ENSG00000241657.1	TRBV11-2
ENSG00000256948.1	AC026369.3
ENSG00000189013.13	KIR2DL4
ENSG00000231389.6	HLA-DPA1
ENSG00000258733.4	LINC02328
ENSG00000279495.1	AL928654.4
ENSG00000258813.2	AL442663.3
ENSG00000187498.13	COL4A1
ENSG00000196275.12	GTF2IRD2
ENSG00000103942.11	HOMER2
ENSG00000264350.1	SNRPGP2
ENSG00000167747.12	C19orf48
ENSG00000113532.11	ST8SIA4
ENSG00000099994.10	SUSD2
ENSG00000133247.12	KMT5C
ENSG00000181666.16	ZNF875
ENSG00000149571.9	KIRREL3
ENSG00000105486.12	LIG1
ENSG00000222037.5	IGLC6
ENSG00000144118.12	RALB
ENSG00000171160.16	MORN4
ENSG00000164294.12	GPX8
ENSG00000266088.4	AC004585.1
ENSG00000120696.8	KBTBD7
ENSG00000111716.11	LDHB
ENSG00000078328.18	RBFOX1
ENSG00000270959.1	LPP-AS2
ENSG00000142544.6	CTU1
ENSG00000189227.5	C15orf61
ENSG00000188558.5	OR2G6
ENSG00000145919.9	BOD1
ENSG00000136250.10	AOAH
ENSG00000197540.6	GZMM
ENSG00000180448.9	ARHGAP45
ENSG00000197872.10	CYRIA
ENSG00000170448.10	NFXL1
ENSG00000267419.1	ZNF56
ENSG00000254176.1	IGHV3-75
ENSG00000276292.1	AC131159.1
ENSG00000241278.1	ENPP7P4
ENSG00000163508.11	EOMES
ENSG00000230102.6	LINC02028
ENSG00000243742.4	RPLP0P2
ENSG00000183098.9	GPC6
ENSG00000260369.2	AC120024.1
ENSG00000090104.10	RGS1
ENSG00000241490.1	AC093010.1
ENSG00000137103.15	TMEM8B
ENSG00000168938.5	PPIC
ENSG00000100564.7	PIGH
ENSG00000020633.17	RUNX3
ENSG00000143994.12	ABHD1
ENSG00000153823.17	PID1
ENSG00000118816.8	CCNI
ENSG00000160199.13	PKNOX1
ENSG00000113319.10	RASGRF2
ENSG00000277992.1	AL139383.1
ENSG00000211584.12	SLC48A1
ENSG00000115107.18	STEAP3
ENSG00000125485.16	DDX31
ENSG00000146830.9	GIGYF1
ENSG00000260285.1	AL133367.1
ENSG00000167618.8	LAIR2
ENSG00000171557.15	FGG
ENSG00000111796.3	KLRB1
ENSG00000140320.10	BAHD1
ENSG00000104731.12	KLHDC4
ENSG00000167186.9	COQ7
ENSG00000267127.5	AC090360.1
ENSG00000135632.10	SMYD5
ENSG00000229117.7	RPL41
ENSG00000096070.18	BRPF3
ENSG00000105819.12	PMPCB
ENSG00000183807.7	FAM162B
ENSG00000054793.12	ATP9A
ENSG00000187627.13	RGPD1
ENSG00000168386.17	FILIP1L
ENSG00000200879.1	SNORD14E
ENSG00000165495.14	PKNOX2
ENSG00000134240.10	HMGCS2
ENSG00000124767.6	GLO1
ENSG00000255733.4	IFNG-AS1
ENSG00000273249.1	BX649632.1
ENSG00000049759.15	NEDD4L
ENSG00000228168.1	HNRNPA1P21
ENSG00000165282.12	PIGO
ENSG00000226791.5	LINC02611
ENSG00000196209.11	SIRPB2
ENSG00000054938.14	CHRDL2
ENSG00000240864.3	IGKV1-16
ENSG00000264148.1	AC138207.3
ENSG00000159216.17	RUNX1
ENSG00000107779.10	BMPR1A
ENSG00000158435.6	CNOT11
ENSG00000174516.13	PELI3
ENSG00000258529.4	AP001781.2
ENSG00000007908.14	SELE
ENSG00000277072.3	STAG3L2
ENSG00000151632.15	AKR1C2
ENSG00000278727.1	AC000403.1
ENSG00000175920.14	DOK7
ENSG00000225968.6	ELFN1
ENSG00000211949.3	IGHV3-23
ENSG00000249617.1	AC106872.6
ENSG00000137764.18	MAP2K5
ENSG00000004399.11	PLXND1
ENSG00000271200.1	AC099791.2
ENSG00000251566.1	HMGB1P35
ENSG00000174946.6	GPR171
ENSG00000162714.11	ZNF496
ENSG00000185839.3	AL035411.1
ENSG00000202079.1	Y_RNA
ENSG00000128438.9	TBC1D27P
ENSG00000227674.1	LINC00355
ENSG00000117586.9	TNFSF4
ENSG00000231294.1	AC006994.2
ENSG00000146963.16	LUC7L2
ENSG00000100097.10	LGALS1
ENSG00000115602.15	IL1RL1
ENSG00000211933.2	IGHV6-1
ENSG00000183833.15	CFAP91
ENSG00000166965.11	RCCD1
ENSG00000050393.10	MCUR1
ENSG00000196646.10	ZNF136
ENSG00000111145.6	ELK3
ENSG00000065029.13	ZNF76
ENSG00000106624.7	AEBP1
ENSG00000143185.3	XCL2
ENSG00000163564.13	PYHIN1
ENSG00000269038.1	AP001462.1
ENSG00000188365.3	AC092171.1
ENSG00000224157.1	HCG14
ENSG00000175087.8	PDIK1L
ENSG00000239719.1	AC004890.1
ENSG00000016864.15	GLT8D1
ENSG00000140993.9	TIGD7
ENSG00000105991.7	HOXA1
ENSG00000241073.1	AC093019.2
ENSG00000168079.15	SCARA5
ENSG00000129450.7	SIGLEC9
ENSG00000233521.4	LINC01638
ENSG00000148225.14	WDR31
ENSG00000113083.11	LOX
ENSG00000196735.10	HLA-DQA1
ENSG00000135090.12	TAOK3
ENSG00000272913.1	AC009237.14
ENSG00000038427.14	VCAN
ENSG00000188026.10	RILPL1
ENSG00000153551.12	CMTM7
ENSG00000254545.1	AL354919.2
ENSG00000180871.6	CXCR2
ENSG00000280291.1	AC016251.1
ENSG00000023572.7	GLRX2
ENSG00000156413.12	FUT6
ENSG00000086475.13	SEPHS1
ENSG00000277182.1	AC006449.5
ENSG00000105698.14	USF2
ENSG00000128285.4	MCHR1
ENSG00000137098.12	SPAG8
ENSG00000211693.2	TRGV11
ENSG00000172785.17	CBWD1
ENSG00000131844.14	MCCC2
ENSG00000092345.12	DAZL
ENSG00000187609.14	EXD3
ENSG00000261578.1	AP003119.3
ENSG00000113761.10	ZNF346
ENSG00000117009.10	KMO
ENSG00000200262.1	Y_RNA
ENSG00000147065.15	MSN
ENSG00000229497.1	AC005189.1
ENSG00000182230.10	FAM153B
